Confirmed,ConfirmedChange,Deaths,DeathsChange,Recovered,RecoveredChange
7,0.0,5.0,-1.0,59.0,0.0
92,-1.0,13.0,0.0,59.0,0.0
192,4.0,25.0,0.0,59.0,0.0
11,0.0,0.0,0.0,59.0,0.0
64,1.0,3.0,0.0,59.0,0.0
91,0.0,29.0,0.0,59.0,0.0
193,1.0,4.0,0.0,59.0,0.0
1,0.0,4.0,0.0,59.0,0.0
5,1.0,0.0,0.0,59.0,0.0
120,2.0,8.0,0.0,59.0,0.0
489,0.0,30.0,0.0,59.0,0.0
1042,20.0,67.0,1.0,59.0,0.0
7,0.0,2.0,0.0,59.0,0.0
4717,45.0,130.0,2.0,59.0,0.0
7,0.0,0.0,0.0,59.0,0.0
276,8.0,31.0,0.0,59.0,0.0
1,-11.0,0.0,0.0,59.0,0.0
205,1.0,6.0,0.0,59.0,0.0
80,0.0,2.0,0.0,59.0,0.0
3,0.0,0.0,0.0,59.0,0.0
8,0.0,0.0,0.0,59.0,0.0
7225,25.0,900.0,1.0,59.0,0.0
1,-14.0,0.0,-1.0,59.0,0.0
63,0.0,11.0,0.0,59.0,0.0
43,1.0,0.0,0.0,59.0,0.0
3,0.0,2.0,0.0,59.0,0.0
14,5.0,0.0,0.0,59.0,0.0
161,1.0,9.0,0.0,59.0,0.0
1,0.0,1.0,0.0,59.0,0.0
591,4.0,21.0,0.0,59.0,0.0
83,0.0,1.0,0.0,59.0,0.0
5,0.0,0.0,0.0,59.0,0.0
796,3.0,49.0,0.0,59.0,0.0
162,9.0,0.0,0.0,59.0,0.0
11826,18.0,1084.0,3.0,59.0,0.0
222,12.0,3.0,0.0,59.0,0.0
1,0.0,2.0,0.0,59.0,0.0
0,0.0,0.0,0.0,59.0,0.0
2,0.0,0.0,0.0,59.0,0.0
2,0.0,1.0,0.0,59.0,0.0
19,0.0,10.0,0.0,59.0,0.0
983,6.0,51.0,0.0,59.0,0.0
12,0.0,0.0,0.0,59.0,0.0
1,0.0,0.0,0.0,59.0,0.0
1247,17.0,123.0,1.0,59.0,0.0
7,0.0,6.0,0.0,59.0,0.0
4,0.0,0.0,0.0,59.0,0.0
268,1.0,27.0,0.0,59.0,0.0
535,4.0,49.0,0.0,59.0,0.0
255,12.0,3.0,0.0,59.0,0.0
229,0.0,26.0,0.0,59.0,0.0
224,7.0,7.0,0.0,59.0,0.0
1639,6.0,103.0,0.0,59.0,0.0
22453,104.0,2703.0,13.0,59.0,0.0
2,0.0,3.0,0.0,59.0,0.0
34123,360.0,1406.0,9.0,29854.0,147.0
13,0.0,0.0,0.0,29854.0,147.0
1961,21.0,103.0,0.0,29854.0,147.0
53,0.0,0.0,0.0,29854.0,147.0
27,0.0,0.0,0.0,29854.0,147.0
203,-1.0,3.0,0.0,29854.0,147.0
14,0.0,0.0,0.0,29854.0,147.0
281,16.0,2.0,0.0,29854.0,147.0
22,-1.0,2.0,0.0,29854.0,147.0
81,0.0,0.0,0.0,29854.0,147.0
308,3.0,1.0,0.0,29854.0,147.0
11,0.0,2.0,0.0,29854.0,147.0
69,0.0,1.0,0.0,29854.0,147.0
2,0.0,0.0,0.0,29854.0,147.0
537,0.0,37.0,0.0,29854.0,147.0
7,0.0,0.0,0.0,29854.0,147.0
127,1.0,0.0,0.0,29854.0,147.0
97,0.0,11.0,0.0,29854.0,147.0
2012,30.0,85.0,1.0,29854.0,147.0
5,0.0,0.0,0.0,29854.0,147.0
55,1.0,0.0,0.0,29854.0,147.0
41,6.0,0.0,0.0,29854.0,147.0
23,0.0,0.0,0.0,29854.0,147.0
262,2.0,0.0,0.0,29854.0,147.0
1,0.0,0.0,0.0,29854.0,147.0
6,0.0,0.0,0.0,29854.0,147.0
11178,121.0,758.0,6.0,29854.0,147.0
16,1.0,0.0,0.0,29854.0,147.0
5,0.0,0.0,0.0,29854.0,147.0
56,0.0,0.0,0.0,29854.0,147.0
63,3.0,12.0,0.0,29854.0,147.0
53,0.0,0.0,0.0,29854.0,147.0
13,0.0,1.0,0.0,29854.0,147.0
564,2.0,1.0,0.0,29854.0,147.0
1,0.0,0.0,0.0,29854.0,147.0
9,0.0,0.0,0.0,29854.0,147.0
4,0.0,0.0,0.0,29854.0,147.0
5,0.0,0.0,0.0,29854.0,147.0
71,1.0,1.0,0.0,29854.0,147.0
7,0.0,0.0,0.0,29854.0,147.0
284,5.0,2.0,0.0,29854.0,147.0
6,0.0,1.0,0.0,29854.0,147.0
12,0.0,0.0,0.0,29854.0,147.0
148,-1.0,5.0,0.0,29854.0,147.0
75,4.0,0.0,0.0,29854.0,147.0
57,0.0,1.0,0.0,29854.0,147.0
31,1.0,1.0,0.0,29854.0,147.0
56,0.0,1.0,0.0,29854.0,147.0
10,0.0,0.0,0.0,29854.0,147.0
47,0.0,0.0,0.0,29854.0,147.0
3,0.0,0.0,0.0,29854.0,147.0
1637,2.0,6.0,0.0,29854.0,147.0
19,1.0,0.0,0.0,29854.0,147.0
948,10.0,15.0,0.0,29854.0,147.0
85,0.0,1.0,0.0,29854.0,147.0
50,0.0,0.0,0.0,29854.0,147.0
98,1.0,0.0,0.0,29854.0,147.0
15,0.0,0.0,0.0,29854.0,147.0
75,0.0,2.0,0.0,29854.0,147.0
10,0.0,0.0,0.0,29854.0,147.0
4474,50.0,217.0,2.0,29854.0,147.0
3,0.0,0.0,0.0,29854.0,147.0
12,0.0,0.0,0.0,29854.0,147.0
19,1.0,1.0,0.0,29854.0,147.0
771,10.0,4.0,0.0,29854.0,147.0
28,0.0,0.0,0.0,29854.0,147.0
6,0.0,0.0,0.0,29854.0,147.0
609,6.0,4.0,0.0,29854.0,147.0
278,1.0,4.0,0.0,29854.0,147.0
35,5.0,2.0,0.0,29854.0,147.0
151,5.0,14.0,0.0,29854.0,147.0
2141,1.0,19.0,0.0,29854.0,147.0
206,4.0,0.0,0.0,29854.0,147.0
3,0.0,0.0,0.0,29854.0,147.0
20,0.0,1.0,0.0,29854.0,147.0
395,1.0,2.0,0.0,29854.0,147.0
5,0.0,0.0,0.0,29854.0,147.0
29,1.0,0.0,0.0,29854.0,147.0
15,1.0,0.0,0.0,29854.0,147.0
46,1.0,0.0,0.0,29854.0,147.0
926,9.0,39.0,0.0,29854.0,147.0
175,2.0,0.0,0.0,29854.0,147.0
20,0.0,3.0,0.0,29854.0,147.0
107,7.0,15.0,0.0,29854.0,147.0
411,2.0,3.0,0.0,29854.0,147.0
24,0.0,0.0,0.0,29854.0,147.0
18143,0.0,961.0,0.0,29854.0,147.0
88,1.0,0.0,0.0,29854.0,147.0
45,0.0,0.0,0.0,29854.0,147.0
1,0.0,0.0,0.0,29854.0,147.0
137,0.0,1.0,0.0,29854.0,147.0
1,0.0,0.0,0.0,29854.0,147.0
21,4.0,0.0,0.0,29854.0,147.0
1,0.0,1.0,0.0,29854.0,147.0
3,0.0,0.0,0.0,29854.0,147.0
1,0.0,0.0,0.0,29854.0,147.0
298,10.0,2.0,0.0,29854.0,147.0
827,8.0,3.0,0.0,29854.0,147.0
71,3.0,0.0,0.0,29854.0,147.0
1,0.0,0.0,0.0,29854.0,147.0
17,0.0,1.0,0.0,29854.0,147.0
17,0.0,1.0,0.0,29854.0,147.0
126,2.0,3.0,0.0,29854.0,147.0
11,0.0,0.0,0.0,29854.0,147.0
3,0.0,1.0,0.0,29854.0,147.0
120,1.0,8.0,0.0,29854.0,147.0
3,0.0,0.0,0.0,29854.0,147.0
4,0.0,0.0,0.0,29854.0,147.0
11,0.0,0.0,0.0,29854.0,147.0
2,0.0,0.0,0.0,29854.0,147.0
386,11.0,8.0,0.0,29854.0,147.0
5,0.0,0.0,0.0,29854.0,147.0
24,0.0,2.0,0.0,29854.0,147.0
2,0.0,0.0,0.0,29854.0,147.0
1,0.0,0.0,0.0,29854.0,147.0
1,0.0,0.0,0.0,29854.0,147.0
12,0.0,1.0,0.0,29854.0,147.0
7,0.0,0.0,0.0,29854.0,147.0
1,0.0,0.0,0.0,29854.0,147.0
3,1.0,0.0,0.0,29854.0,147.0
3,0.0,0.0,0.0,29854.0,147.0
84,2.0,3.0,0.0,29854.0,147.0
201,4.0,18.0,0.0,29854.0,147.0
1,0.0,0.0,0.0,29854.0,147.0
56,-1.0,9.0,0.0,29854.0,147.0
246,8.0,8.0,0.0,29854.0,147.0
18,0.0,0.0,0.0,29854.0,147.0
1,0.0,0.0,0.0,29854.0,147.0
1,0.0,1.0,0.0,29854.0,147.0
1,0.0,0.0,0.0,29854.0,147.0
5,0.0,0.0,0.0,29854.0,147.0
36,2.0,0.0,0.0,29854.0,147.0
2,0.0,0.0,0.0,29854.0,147.0
2162,48.0,31.0,1.0,29854.0,147.0
311,40.0,1.0,1.0,29854.0,147.0
432,4.0,19.0,0.0,29854.0,147.0
14,0.0,0.0,0.0,29854.0,147.0
2,0.0,0.0,0.0,29854.0,147.0
23,1.0,0.0,0.0,29854.0,147.0
20,0.0,1.0,0.0,29854.0,147.0
20,0.0,0.0,0.0,29854.0,147.0
7,0.0,1.0,0.0,29854.0,147.0
10,0.0,1.0,0.0,29854.0,147.0
14,0.0,1.0,0.0,29854.0,147.0
1,0.0,0.0,0.0,29854.0,147.0
2,0.0,0.0,0.0,29854.0,147.0
3,0.0,0.0,0.0,29854.0,147.0
2,0.0,0.0,0.0,29854.0,147.0
14,1.0,0.0,0.0,29854.0,147.0
451,29.0,1.0,0.0,29854.0,147.0
5,0.0,0.0,0.0,29854.0,147.0
11,0.0,0.0,0.0,29854.0,147.0
2,0.0,1.0,0.0,29854.0,147.0
5,0.0,0.0,0.0,29854.0,147.0
2,0.0,0.0,0.0,29854.0,147.0
1,0.0,0.0,0.0,29854.0,147.0
36,0.0,1.0,0.0,29854.0,147.0
312,11.0,2.0,0.0,29854.0,147.0
17,0.0,0.0,0.0,29854.0,147.0
6,0.0,0.0,0.0,29854.0,147.0
2,0.0,0.0,0.0,29854.0,147.0
1,0.0,0.0,0.0,29854.0,147.0
109,1.0,6.0,0.0,29854.0,147.0
112,1.0,0.0,0.0,29854.0,147.0
110,4.0,1.0,0.0,29854.0,147.0
15,3.0,0.0,0.0,29854.0,147.0
1,0.0,1.0,0.0,29854.0,147.0
12,-95.0,4.0,0.0,29854.0,147.0
11,0.0,0.0,0.0,29854.0,147.0
116,1.0,1.0,0.0,29854.0,147.0
2,0.0,0.0,0.0,29854.0,147.0
1,0.0,0.0,0.0,29854.0,147.0
2,0.0,0.0,0.0,29854.0,147.0
1,0.0,0.0,0.0,29854.0,147.0
2,0.0,0.0,0.0,29854.0,147.0
2,0.0,0.0,0.0,29854.0,147.0
282,1.0,4.0,0.0,29854.0,147.0
4,0.0,0.0,0.0,29854.0,147.0
8,0.0,1.0,0.0,29854.0,147.0
159,0.0,11.0,0.0,29854.0,147.0
6,0.0,0.0,0.0,29854.0,147.0
1,0.0,0.0,0.0,29854.0,147.0
995,21.0,73.0,0.0,29854.0,147.0
2,0.0,0.0,0.0,29854.0,147.0
100,3.0,2.0,0.0,29854.0,147.0
2252,82.0,151.0,3.0,29854.0,147.0
5837,116.0,557.0,3.0,29854.0,147.0
3,0.0,1.0,0.0,29854.0,147.0
132,2.0,8.0,0.0,29854.0,147.0
2,0.0,0.0,0.0,29854.0,147.0
108,3.0,0.0,0.0,29854.0,147.0
2,0.0,2.0,0.0,29854.0,147.0
0,0.0,0.0,0.0,29854.0,147.0
15,2.0,0.0,0.0,29854.0,147.0
6,0.0,0.0,0.0,29854.0,147.0
19,2.0,1.0,0.0,29854.0,147.0
3,0.0,0.0,0.0,29854.0,147.0
2,0.0,1.0,0.0,29854.0,147.0
4,0.0,0.0,0.0,29854.0,147.0
4,0.0,0.0,0.0,29854.0,147.0
22287,0.0,978.0,0.0,29854.0,147.0
25,0.0,18.0,0.0,29854.0,147.0
6,0.0,1.0,0.0,29854.0,147.0
81,2.0,2.0,0.0,29854.0,147.0
341,3.0,23.0,0.0,29854.0,147.0
5,0.0,0.0,0.0,29854.0,147.0
54,0.0,2.0,0.0,29854.0,147.0
13,0.0,4.0,0.0,29854.0,147.0
141,3.0,11.0,0.0,29854.0,147.0
217,14.0,18.0,0.0,29854.0,147.0
9,0.0,1.0,0.0,29854.0,147.0
200,20.0,10.0,1.0,29854.0,147.0
193,3.0,22.0,0.0,29854.0,147.0
229,7.0,7.0,0.0,29854.0,147.0
32,0.0,1.0,0.0,29854.0,147.0
528,25.0,12.0,0.0,29854.0,147.0
253,5.0,5.0,0.0,29854.0,147.0
144,0.0,1.0,0.0,29854.0,147.0
759,17.0,42.0,0.0,29854.0,147.0
5,0.0,2.0,0.0,29854.0,147.0
60,2.0,3.0,0.0,29854.0,147.0
1,0.0,3.0,0.0,29854.0,147.0
252,26.0,4.0,0.0,29854.0,147.0
32,0.0,2.0,0.0,29854.0,147.0
88,0.0,3.0,0.0,29854.0,147.0
1772,126.0,34.0,0.0,29854.0,147.0
501,5.0,39.0,0.0,29854.0,147.0
107,6.0,9.0,0.0,29854.0,147.0
112,0.0,8.0,0.0,29854.0,147.0
111,0.0,5.0,0.0,29854.0,147.0
221,3.0,6.0,0.0,29854.0,147.0
4,0.0,6.0,0.0,29854.0,147.0
94,1.0,3.0,0.0,29854.0,147.0
994,29.0,48.0,0.0,29854.0,147.0
170,1.0,13.0,0.0,29854.0,147.0
303,14.0,4.0,0.0,29854.0,147.0
369,14.0,7.0,0.0,29854.0,147.0
864,8.0,78.0,0.0,29854.0,147.0
140,5.0,1.0,0.0,29854.0,147.0
520,10.0,17.0,0.0,29854.0,147.0
429,6.0,15.0,1.0,29854.0,147.0
439,5.0,48.0,0.0,29854.0,147.0
411,15.0,32.0,0.0,29854.0,147.0
412,13.0,10.0,0.0,29854.0,147.0
83,0.0,2.0,0.0,29854.0,147.0
14,0.0,2.0,0.0,29854.0,147.0
24,0.0,1.0,0.0,29854.0,147.0
328,10.0,28.0,0.0,29854.0,147.0
12,0.0,1.0,0.0,29854.0,147.0
922,1.0,63.0,1.0,29854.0,147.0
325,-1.0,8.0,0.0,29854.0,147.0
234,7.0,7.0,0.0,29854.0,147.0
30,0.0,1.0,0.0,29854.0,147.0
221,3.0,5.0,1.0,29854.0,147.0
60,0.0,3.0,0.0,29854.0,147.0
14,0.0,1.0,0.0,29854.0,147.0
33,0.0,1.0,0.0,29854.0,147.0
175,19.0,3.0,0.0,29854.0,147.0
10,0.0,3.0,0.0,29854.0,147.0
12,0.0,0.0,0.0,29854.0,147.0
79,0.0,2.0,0.0,29854.0,147.0
721,12.0,14.0,0.0,29854.0,147.0
3,0.0,0.0,0.0,29854.0,147.0
187,10.0,2.0,0.0,29854.0,147.0
199,7.0,11.0,0.0,29854.0,147.0
4,0.0,1.0,0.0,29854.0,147.0
27,0.0,1.0,0.0,29854.0,147.0
85,13.0,1.0,0.0,29854.0,147.0
221,10.0,5.0,0.0,29854.0,147.0
37,0.0,4.0,0.0,29854.0,147.0
58,2.0,1.0,0.0,29854.0,147.0
17,0.0,1.0,0.0,29854.0,147.0
150,12.0,8.0,0.0,29854.0,147.0
15,0.0,3.0,0.0,29854.0,147.0
371,13.0,16.0,1.0,29854.0,147.0
41,0.0,2.0,0.0,29854.0,147.0
461,15.0,9.0,1.0,29854.0,147.0
13,0.0,1.0,0.0,29854.0,147.0
33,0.0,3.0,0.0,29854.0,147.0
217,23.0,4.0,0.0,29854.0,147.0
141,1.0,7.0,0.0,29854.0,147.0
426,14.0,6.0,0.0,29854.0,147.0
829,26.0,22.0,1.0,243.0,0.0
1,0.0,0.0,0.0,1.0,0.0
70,2.0,3.0,0.0,35.0,0.0
5,0.0,0.0,0.0,4.0,0.0
16,1.0,0.0,0.0,6.0,0.0
26,1.0,2.0,0.0,15.0,0.0
3,0.0,0.0,0.0,3.0,0.0
2,0.0,0.0,0.0,3.0,0.0
51,2.0,2.0,0.0,39.0,0.0
223,5.0,1.0,0.0,187.0,1.0
7,0.0,0.0,0.0,6.0,0.0
3,0.0,0.0,0.0,3.0,0.0
1,0.0,0.0,0.0,1.0,0.0
3,0.0,0.0,0.0,3.0,0.0
12,0.0,0.0,0.0,9.0,0.0
24,0.0,0.0,0.0,16.0,0.0
1,0.0,0.0,0.0,1.0,0.0
7,0.0,1.0,0.0,6.0,0.0
8,0.0,1.0,0.0,7.0,0.0
1,0.0,0.0,0.0,1.0,0.0
58,3.0,1.0,0.0,38.0,0.0
1,0.0,0.0,0.0,1.0,0.0
9,0.0,0.0,0.0,8.0,0.0
2,0.0,0.0,0.0,2.0,0.0
18,1.0,0.0,0.0,16.0,0.0
9,0.0,0.0,0.0,3.0,0.0
7,0.0,0.0,0.0,7.0,0.0
10,0.0,0.0,0.0,7.0,0.0
13,2.0,0.0,0.0,11.0,0.0
4,0.0,0.0,0.0,2.0,0.0
31,0.0,6.0,0.0,23.0,0.0
1,0.0,0.0,0.0,1.0,0.0
139,4.0,4.0,0.0,103.0,0.0
57183,1009.0,1290.0,19.0,103.0,0.0
1009,15.0,36.0,0.0,103.0,0.0
2,0.0,0.0,0.0,103.0,0.0
2,0.0,0.0,0.0,103.0,0.0
115,7.0,1.0,0.0,103.0,0.0
3,0.0,0.0,0.0,103.0,0.0
8,0.0,0.0,0.0,103.0,0.0
12,0.0,0.0,0.0,103.0,0.0
12,0.0,1.0,0.0,103.0,0.0
341,8.0,3.0,1.0,103.0,0.0
407,16.0,3.0,0.0,103.0,0.0
36,0.0,2.0,0.0,103.0,0.0
44,0.0,2.0,0.0,103.0,0.0
94,0.0,1.0,0.0,103.0,0.0
335,7.0,4.0,0.0,103.0,0.0
23,0.0,0.0,0.0,103.0,0.0
20,0.0,1.0,0.0,103.0,0.0
125,3.0,1.0,0.0,103.0,0.0
29,0.0,1.0,0.0,103.0,0.0
910,9.0,42.0,0.0,103.0,0.0
10,0.0,1.0,0.0,103.0,0.0
2,0.0,0.0,0.0,103.0,0.0
3,0.0,0.0,0.0,103.0,0.0
32,0.0,0.0,0.0,103.0,0.0
492,8.0,35.0,0.0,103.0,0.0
332,4.0,6.0,0.0,103.0,0.0
1065,12.0,40.0,1.0,103.0,0.0
3,0.0,0.0,0.0,103.0,0.0
8,0.0,0.0,0.0,103.0,0.0
81,0.0,2.0,0.0,103.0,0.0
21,0.0,2.0,0.0,103.0,0.0
1373,4.0,20.0,0.0,103.0,0.0
3374,55.0,60.0,0.0,103.0,0.0
18,0.0,1.0,0.0,103.0,0.0
2715,36.0,31.0,0.0,103.0,0.0
301,6.0,21.0,0.0,103.0,0.0
869,32.0,11.0,0.0,103.0,0.0
4,0.0,0.0,0.0,103.0,0.0
8,0.0,0.0,0.0,103.0,0.0
87,0.0,0.0,0.0,103.0,0.0
160,1.0,2.0,0.0,103.0,0.0
2586,59.0,111.0,1.0,103.0,0.0
17,0.0,0.0,0.0,103.0,0.0
553,17.0,30.0,0.0,103.0,0.0
3,0.0,0.0,0.0,103.0,0.0
55,0.0,2.0,0.0,103.0,0.0
157,1.0,10.0,2.0,103.0,0.0
337,5.0,3.0,0.0,103.0,0.0
6,0.0,0.0,0.0,103.0,0.0
63,0.0,1.0,0.0,103.0,0.0
83,5.0,1.0,0.0,103.0,0.0
80,0.0,4.0,0.0,103.0,0.0
3,0.0,0.0,0.0,103.0,0.0
741,10.0,7.0,0.0,103.0,0.0
348,4.0,10.0,0.0,103.0,0.0
13,0.0,0.0,0.0,103.0,0.0
2,0.0,1.0,0.0,103.0,0.0
9,1.0,0.0,0.0,103.0,0.0
121,2.0,4.0,0.0,103.0,0.0
16,0.0,0.0,0.0,103.0,0.0
9614,281.0,144.0,4.0,103.0,0.0
