Confirmed,ConfirmedChange,Deaths,DeathsChange,Recovered,RecoveredChange
8,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,1.0,0.0
9,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
199,10.0,0.0,0.0,148.0,7.0
60,1.0,0.0,0.0,17.0,8.0
4,0.0,0.0,0.0,0.0,0.0
29,3.0,0.0,0.0,4.0,2.0
1,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0
161,0.0,0.0,0.0,4.0,2.0
2,0.0,0.0,0.0,0.0,0.0
13,-2.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
5962,210.0,24.0,0.0,4291.0,168.0
58,1.0,0.0,0.0,47.0,3.0
165,11.0,0.0,0.0,143.0,0.0
325,2.0,1.0,0.0,222.0,7.0
68,0.0,1.0,0.0,47.0,13.0
200,0.0,0.0,0.0,184.0,5.0
496,5.0,4.0,0.0,405.0,0.0
42,1.0,0.0,0.0,40.0,0.0
73,4.0,0.0,0.0,53.0,2.0
384,29.0,0.0,0.0,121.0,23.0
1088,58.0,8.0,0.0,768.0,39.0
239,0.0,0.0,0.0,155.0,4.0
76,0.0,0.0,0.0,20.0,1.0
70,0.0,0.0,0.0,57.0,0.0
176,0.0,0.0,0.0,145.0,0.0
223,2.0,0.0,0.0,190.0,4.0
105,2.0,0.0,0.0,76.0,4.0
735,47.0,6.0,0.0,478.0,23.0
26,0.0,0.0,0.0,17.0,0.0
53,0.0,0.0,0.0,48.0,4.0
172,7.0,1.0,0.0,120.0,0.0
15,2.0,1.0,0.0,2.0,0.0
135,3.0,0.0,0.0,111.0,0.0
79,0.0,0.0,0.0,77.0,0.0
232,8.0,2.0,0.0,174.0,19.0
22,0.0,0.0,0.0,12.0,5.0
45,1.0,0.0,0.0,24.0,0.0
35,0.0,0.0,0.0,35.0,4.0
170,6.0,0.0,0.0,141.0,8.0
4769,142.0,120.0,7.0,3192.0,93.0
838,32.0,36.0,2.0,547.0,24.0
46,0.0,2.0,0.0,27.0,0.0
85,0.0,0.0,0.0,64.0,0.0
101,1.0,0.0,0.0,87.0,0.0
101,0.0,0.0,0.0,80.0,0.0
77,1.0,0.0,0.0,54.0,4.0
86,5.0,3.0,0.0,49.0,3.0
198,2.0,3.0,0.0,170.0,2.0
166,1.0,5.0,0.0,148.0,8.0
668,23.0,18.0,0.0,315.0,0.0
83,7.0,5.0,0.0,44.0,0.0
663,21.0,19.0,1.0,446.0,13.0
44,1.0,0.0,0.0,35.0,0.0
92,6.0,2.0,1.0,75.0,1.0
195,0.0,5.0,0.0,147.0,10.0
243,8.0,5.0,0.0,138.0,1.0
95,1.0,1.0,0.0,78.0,2.0
228,4.0,3.0,0.0,170.0,0.0
322,19.0,9.0,2.0,157.0,17.0
126,0.0,1.0,0.0,119.0,1.0
187,1.0,3.0,1.0,163.0,0.0
276,48.0,9.0,0.0,176.0,11.0
21,7.0,0.0,0.0,3.0,0.0
10,0.0,0.0,0.0,9.0,0.0
470,34.0,9.0,0.0,175.0,11.0
1,0.0,0.0,0.0,0.0,0.0
16296,287.0,379.0,4.0,12840.0,229.0
479,10.0,15.0,0.0,410.0,2.0
400,14.0,5.0,0.0,304.0,2.0
93,1.0,2.0,0.0,90.0,0.0
64,0.0,4.0,0.0,58.0,0.0
240,15.0,2.0,0.0,139.0,6.0
1437,5.0,31.0,0.0,1083.0,20.0
243,1.0,5.0,0.0,203.0,19.0
229,23.0,13.0,3.0,125.0,0.0
13,1.0,0.0,0.0,10.0,0.0
208,0.0,6.0,0.0,196.0,0.0
289,8.0,2.0,0.0,188.0,0.0
123,5.0,3.0,0.0,97.0,5.0
555,12.0,4.0,0.0,155.0,7.0
425,8.0,0.0,0.0,392.0,0.0
58,2.0,0.0,0.0,40.0,0.0
3146,40.0,152.0,0.0,2419.0,47.0
102,1.0,0.0,0.0,80.0,0.0
262,4.0,2.0,0.0,190.0,0.0
375,1.0,0.0,0.0,353.0,2.0
323,2.0,1.0,0.0,303.0,15.0
2580,52.0,37.0,0.0,2176.0,29.0
76,0.0,4.0,0.0,43.0,11.0
585,9.0,22.0,0.0,526.0,0.0
609,3.0,12.0,0.0,542.0,5.0
1024,30.0,8.0,0.0,846.0,24.0
15,0.0,1.0,0.0,13.0,0.0
227,4.0,1.0,0.0,175.0,5.0
91,2.0,6.0,1.0,59.0,0.0
493,4.0,6.0,0.0,397.0,6.0
395,8.0,5.0,0.0,284.0,24.0
50,2.0,3.0,0.0,20.0,0.0
200,0.0,1.0,0.0,196.0,0.0
677,7.0,3.0,0.0,615.0,0.0
45,-5.0,0.0,0.0,39.0,10.0
26,1.0,0.0,0.0,1.0,0.0
0,0.0,0.0,0.0,0.0,0.0
36,1.0,0.0,0.0,18.0,0.0
21,0.0,0.0,0.0,10.0,0.0
70977,3509.0,911.0,45.0,39999.0,2236.0
450,10.0,0.0,0.0,391.0,1.0
4407,205.0,65.0,5.0,2355.0,39.0
47650,1836.0,691.0,26.0,27986.0,1514.0
347,33.0,1.0,0.0,175.0,5.0
912,20.0,5.0,0.0,530.0,8.0
47,2.0,0.0,0.0,19.0,0.0
377,10.0,4.0,0.0,244.0,20.0
96,7.0,2.0,0.0,72.0,0.0
1488,113.0,17.0,0.0,679.0,32.0
255,55.0,1.0,0.0,118.0,15.0
133,4.0,0.0,0.0,90.0,0.0
73,1.0,2.0,0.0,32.0,0.0
1279,206.0,11.0,2.0,448.0,25.0
234,6.0,0.0,0.0,73.0,0.0
90,0.0,1.0,0.0,86.0,0.0
167,-1.0,0.0,0.0,146.0,0.0
102,1.0,2.0,0.0,38.0,0.0
474,68.0,4.0,0.0,156.0,12.0
567,8.0,2.0,0.0,302.0,1.0
494,90.0,2.0,0.0,221.0,6.0
135,25.0,1.0,0.0,61.0,3.0
357,22.0,1.0,0.0,153.0,3.0
50,2.0,0.0,0.0,21.0,4.0
437,72.0,2.0,0.0,134.0,0.0
3085,178.0,51.0,6.0,1874.0,406.0
277,5.0,0.0,0.0,121.0,9.0
756,24.0,4.0,0.0,495.0,45.0
461,27.0,4.0,1.0,224.0,18.0
689,9.0,5.0,0.0,441.0,8.0
128,2.0,0.0,0.0,116.0,0.0
1428,56.0,10.0,3.0,564.0,18.0
750,170.0,3.0,0.0,168.0,15.0
695,41.0,12.0,0.0,433.0,9.0
283,8.0,3.0,2.0,153.0,5.0
1295,16.0,1.0,0.0,1026.0,122.0
210,1.0,0.0,0.0,201.0,0.0
122,0.0,0.0,0.0,90.0,3.0
58,15.0,0.0,0.0,28.0,2.0
23,1.0,0.0,0.0,13.0,0.0
549,2.0,0.0,0.0,476.0,198.0
116,5.0,0.0,0.0,74.0,0.0
68,0.0,0.0,0.0,49.0,0.0
149,1.0,1.0,0.0,88.0,9.0
5858,749.0,225.0,5.0,4361.0,137.0
36,1.0,0.0,0.0,15.0,0.0
8333,737.0,23.0,0.0,305.0,0.0
18,0.0,0.0,0.0,2.0,0.0
34,1.0,0.0,0.0,8.0,0.0
15,4.0,0.0,0.0,2.0,0.0
30,0.0,0.0,0.0,3.0,0.0
22,1.0,0.0,0.0,2.0,0.0
12,1.0,0.0,0.0,1.0,0.0
47,0.0,1.0,0.0,25.0,0.0
25,0.0,1.0,0.0,0.0,0.0
46,2.0,0.0,0.0,4.0,0.0
13,0.0,0.0,0.0,2.0,0.0
15,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,13.0,0.0
78,0.0,0.0,0.0,30.0,0.0
6,0.0,0.0,0.0,1.0,0.0
813,86.0,2.0,0.0,17.0,0.0
94,0.0,0.0,0.0,6.0,0.0
12,1.0,0.0,0.0,1.0,0.0
89,0.0,0.0,0.0,24.0,0.0
5,0.0,0.0,0.0,0.0,0.0
2691,68.0,36.0,1.0,1758.0,37.0
165,1.0,2.0,0.0,108.0,13.0
74,6.0,1.0,0.0,50.0,4.0
67,0.0,0.0,0.0,44.0,0.0
51,0.0,1.0,0.0,44.0,0.0
655,7.0,20.0,0.0,474.0,11.0
313,10.0,0.0,0.0,150.0,0.0
411,28.0,2.0,0.0,277.0,0.0
140,2.0,3.0,0.0,62.0,5.0
65,0.0,0.0,0.0,50.0,0.0
62,0.0,1.0,0.0,39.0,0.0
410,1.0,2.0,0.0,322.0,1.0
215,11.0,3.0,0.0,108.0,0.0
63,1.0,1.0,1.0,30.0,3.0
20193,636.0,611.0,15.0,13119.0,533.0
1164,5.0,85.0,0.0,967.0,10.0
426,17.0,22.0,0.0,224.0,13.0
226,11.0,9.0,1.0,158.0,8.0
116,1.0,4.0,0.0,92.0,2.0
277,1.0,1.0,0.0,250.0,6.0
96,0.0,2.0,0.0,55.0,0.0
196,-1.0,7.0,1.0,161.0,3.0
231,4.0,3.0,0.0,146.0,2.0
123,1.0,1.0,0.0,108.0,1.0
101,0.0,0.0,0.0,66.0,3.0
61,2.0,1.0,0.0,51.0,1.0
41,0.0,0.0,0.0,33.0,1.0
302,5.0,1.0,0.0,233.0,4.0
206,3.0,5.0,1.0,121.0,1.0
335,4.0,13.0,0.0,240.0,6.0
248,9.0,5.0,0.0,203.0,5.0
122,12.0,2.0,0.0,57.0,0.0
525,-1.0,20.0,0.0,298.0,18.0
104,1.0,1.0,0.0,41.0,1.0
89,-1.0,2.0,0.0,72.0,2.0
197,4.0,4.0,0.0,139.0,5.0
126,6.0,7.0,0.0,44.0,0.0
242,3.0,10.0,2.0,108.0,5.0
131,5.0,5.0,2.0,61.0,3.0
118,1.0,0.0,0.0,98.0,1.0
498,20.0,21.0,0.0,355.0,10.0
1811,142.0,20.0,1.0,1028.0,32.0
1175,86.0,49.0,0.0,551.0,12.0
319,9.0,2.0,0.0,240.0,32.0
150,1.0,4.0,0.0,115.0,5.0
279,22.0,11.0,0.0,183.0,11.0
69,0.0,1.0,0.0,59.0,19.0
550,3.0,11.0,0.0,256.0,38.0
197,0.0,3.0,0.0,141.0,5.0
151,4.0,3.0,0.0,99.0,22.0
160,2.0,6.0,0.0,88.0,0.0
502,10.0,9.0,1.0,386.0,12.0
126,12.0,14.0,0.0,60.0,3.0
124,0.0,2.0,0.0,78.0,2.0
219,1.0,1.0,0.0,147.0,4.0
56,1.0,1.0,0.0,42.0,0.0
1034,20.0,43.0,2.0,646.0,31.0
65,0.0,0.0,0.0,56.0,2.0
106,1.0,2.0,0.0,56.0,1.0
108,1.0,0.0,0.0,83.0,1.0
6,0.0,2.0,1.0,2.0,0.0
962,32.0,14.0,1.0,547.0,9.0
