Confirmed,ConfirmedChange,Deaths,Recovered,Country_Region
14275,532,1887,6,Sweden
27404,326,1368,17100,Switzerland
38,0,3,17100,Syria
398,1,6,178,台湾
2733,33,47,1787,Thailand
9,0,1,2,The Gambia
18,0,0,1,Timor-Leste
84,1,5,49,Togo
114,0,8,20,Trinidad and Tobago
879,13,38,43,Tunisia
82329,3783,1890,10453,Turkey
11,0,1,0,Turks and Caicos Islands
53,0,3,46,U.S. Virgin Islands
55,0,0,20,Uganda
5449,343,141,275,Ukraine
6541,239,39,1034,United Arab Emirates
114217,5525,16060,1918,United Kingdom
724705,28084,34181,58478,United States
517,9,9,294,Uruguay
51,0,2,43,US Virgin Islands
1490,100,5,194,Uzbekistan
8,0,0,2,Vatican City
241,14,9,113,Venezuela
268,0,0,201,Vietnam
1,0,0,0,Yemen
57,5,2,33,Zambia
25,1,3,2,Zimbabwe
