Confirmed,ConfirmedChange,Deaths,Recovered,Country_Region
2640626,52609,117698,840649,United States
943,7,28,825,Uruguay
8781,278,26,5847,Uzbekistan
12,0,0,12,Vatican City
6062,230,54,1649,Venezuela
359,1,0,335,Vietnam
2686,330,0,335,West Bank
1190,31,318,504,Yemen
1632,64,30,1348,Zambia
605,16,7,166,Zimbabwe
