Confirmed,ConfirmedChange,Deaths,Recovered,Country_Region
71277,775,5415,242,Sweden
31967,116,1965,29200,Switzerland
304,11,9,110,Syria
448,1,7,438,台湾
6031,77,52,4568,Tajikistan
3179,6,58,3059,Thailand
49,0,2,27,The Gambia
24,0,0,24,Timor-Leste
664,3,14,414,Togo
130,0,8,115,Trinidad and Tobago
1177,2,50,1038,Tunisia
202284,1186,5167,175422,Turkey
44,2,2,11,Turks and Caicos Islands
92,2,6,64,U.S. Virgin Islands
899,6,0,837,Uganda
46763,876,1212,19548,Ukraine
49469,400,317,38160,United Arab Emirates
283757,-29726,44131,38160,United Kingdom
2695495,54869,118369,841452,United States
947,4,28,825,Uruguay
9078,297,27,5847,Uzbekistan
12,0,0,12,Vatican City
6273,211,57,1649,Venezuela
361,2,0,335,Vietnam
3008,322,0,335,West Bank
1206,16,318,504,Yemen
1632,0,30,1348,Zambia
611,6,7,166,Zimbabwe
