Confirmed,ConfirmedChange,Deaths,Recovered,Country_Region
3266,166,47,1417,Tajikistan
509,0,21,183,Tanzania
3045,3,57,2929,Thailand
25,0,1,13,The Gambia
24,0,0,24,Timor-Leste
391,5,13,177,Togo
116,0,8,108,Trinidad and Tobago
1068,6,48,919,Tunisia
158762,948,4397,121507,Turkey
12,0,1,10,Turks and Caicos Islands
69,0,6,61,U.S. Virgin Islands
278,3,0,69,Uganda
21905,321,658,7575,Ukraine
31086,779,253,15982,United Arab Emirates
263188,2004,37460,15982,United Kingdom
1667590,16700,92605,360571,United States
789,2,22,638,Uruguay
3290,75,14,2636,Uzbekistan
12,0,0,2,Vatican City
1211,34,11,302,Venezuela
327,1,0,272,Vietnam
372,1,0,272,West Bank
249,16,49,10,Yemen
920,0,7,336,Zambia
113,19,4,25,Zimbabwe
