Confirmed,ConfirmedChange,Deaths,Recovered,Country_Region
126,1,8,109,Trinidad and Tobago
1170,2,50,1029,Tunisia
197239,1356,5097,170595,Turkey
41,13,1,11,Turks and Caicos Islands
80,1,6,64,U.S. Virgin Islands
859,13,0,794,Uganda
43638,656,1147,18934,Ukraine
47797,437,313,36411,United Arab Emirates
311151,901,43575,36411,United Kingdom
2507762,40691,116077,788904,United States
929,5,27,818,Uruguay
7948,397,22,5329,Uzbekistan
12,0,0,12,Vatican City
5297,167,44,1649,Venezuela
356,1,0,330,Vietnam
1918,175,0,330,West Bank
1118,15,302,430,Yemen
1557,26,22,1311,Zambia
567,3,6,142,Zimbabwe
