Country_Region,Confirmed,Deaths,Recovered
United States,2268651,112624,732633
Uruguay,882,25,738
Uzbekistan,6461,19,4450
Vatican City,12,0,12
Venezuela,4048,35,835
Vietnam,350,0,328
West Bank,929,0,328
Yemen,967,257,350
Zambia,1430,11,1194
Zimbabwe,512,6,64
台湾,446,7,281
香港,1162,5,1077
