Country_Region,Confirmed,Deaths,Recovered
Sweden,57479,5127,48
Switzerland,31200,1950,28900
Syria,178,7,78
São Tomé and Príncipe,683,12,188
Tajikistan,5221,51,3700
Tanzania,509,21,183
Thailand,3141,58,2997
The Gambia,34,1,24
Timor-Leste,24,0,24
Togo,547,13,353
Trinidad and Tobago,118,8,109
Tunisia,1128,50,1004
Turkey,184031,4882,154640
Turks and Caicos Islands,12,1,11
U.S. Virgin Islands,73,6,64
Uganda,736,0,420
Ukraine,34984,985,15447
United Arab Emirates,43752,298,29537
United Kingdom,300469,42461,29537
United States,2151108,110817,689043
Uruguay,850,24,801
Uzbekistan,5767,19,4166
Vatican City,12,0,12
Venezuela,3483,28,835
Vietnam,342,0,325
West Bank,528,0,325
Yemen,902,244,271
Zambia,1412,11,1142
Zimbabwe,401,4,63
台湾,446,7,434
香港,1125,4,1071
