Country_Region,Confirmed,Deaths,Recovered
United Kingdom,177454,28131,1918
United States,1095682,58931,137944
Uruguay,648,17,435
Uzbekistan,2086,9,1212
Vatican City,11,0,2
Venezuela,335,10,148
Vietnam,270,0,222
Yemen,7,2,1
Zambia,109,3,74
Zimbabwe,40,4,5
台湾,431,6,324
香港,1040,4,859
