Country_Region,Confirmed,Deaths,Recovered
South Africa,196750,3199,93315
Spain,250545,28385,150376
Sri Lanka,2074,11,1885
St Kitts and Nevis,15,0,15
Sudan,9767,608,4673
Suriname,594,14,276
Swaziland,909,13,515
Sweden,73017,5420,276
Switzerland,32268,1686,29200
Syria,328,10,123
São Tomé and Príncipe,719,13,267
Tajikistan,6159,52,4809
Thailand,3190,58,3071
The Gambia,49,2,27
Timor-Leste,24,0,24
Togo,676,15,432
Trinidad and Tobago,130,8,115
Tunisia,1188,50,1048
Turkey,205758,5225,180680
Turks and Caicos Islands,48,2,11
U.S. Virgin Islands,111,6,64
Uganda,911,0,849
Ukraine,49043,1262,21376
United Arab Emirates,51540,323,40297
United Kingdom,285416,44236,40297
United States,2846152,119464,875994
Uruguay,952,28,837
Uzbekistan,10020,34,6446
Vatican City,12,0,12
Venezuela,7169,64,2100
Vietnam,367,0,340
West Bank,4205,0,340
Yemen,1248,337,537
Zambia,1632,30,1348
Zimbabwe,625,7,176
台湾,449,7,438
香港,1269,7,1156
